query_name,hp_desc,hp_id,score
Retinopathy of prmaturity stage 4,Retinopathy,HP_0000488,
Bullet-shaped phalanges of the 3r finger,Triangular shaped mouth,HP_0000207,
Abnormal thymus morphoogy,Abnormality of body height,HP_0000002,
Pinhol visual acuity 1.0 LogMAR,Visual impairment,HP_0000505,
Abnormal femoral neck mrphology,Abnormality of body height,HP_0000002,
2-4 finger syndactyl,Distal finger flexion creases absent,HP_0001032,
Dctal carcinoma in situ,Hepatocellular carcinoma,HP_0001402,
Renalsteatosis,,,-1.0
onocytopenia,,,-1.0
EEG with cental sharp slow waves,Slow saccadic eye movements,HP_0000514,
Hyperkeratosis wit erythema,Gingival hyperkeratosis,HP_0000222,
Contracture of the distal interphalangeal joint of th 4th finger,Calcium deposits in joints,HP_0000934,
Periportl fibrosis,Renal glomerular fibrosis,HP_0000096,
Decreased plasma ree carnitine,Decreased function of male gonad,HP_0000026,
Hyoproteinemia,,,-1.0
Rng scotoma,Scotoma,HP_0000575,
Severe hearingimpairment,Severe periodontitis,HP_0000166,
Palmar hyperkeratoss,Single transverse palmar crease,HP_0000954,
Abnormality offluid regulation,Abnormality of body height,HP_0000002,
Enlarged epiphysis of the middle phalax of the 3rd toe,Enlarged penis,HP_0000040,
Ja hyporeflexia,Hyporeflexia,HP_0001265,
Siff toe,Short fingers or toes,HP_0001156,
Ridged finernail,Broad alveolar ridges,HP_0000187,
Abnomality of the musculature of the upper arm,Median cleft upper lip,HP_0000161,
Aplasia/Hypoplasia of acial bones,Hypoplasia of the uterus,HP_0000013,
bnormal respiratory epithelium morphology,Abnormal morphology of female internal genitalia,HP_0000008,
Broad adial epiphyseal plate,Broad mouth,HP_0000154,
Minimal mesagial lupus nephritis,Glomerular nephritis,HP_0000099,
Abnormal muscle succinatedehydrogenase staining,Abnormality of body height,HP_0000002,
Inceased circulating interferon-gamma concentration,Increased circulating gonadotropin level,HP_0000837,
Expressive language dlay,Lack of facial expression,HP_0000298,
Narrow nasal idge,Narrowing of the ureter,HP_0000071,
Abdomina guarding,Abdominal guarding,HP_0032546,
McConnell ign,McConnell sign,HP_0034331,
Xantoma of bone,Bossing of parietal bone,HP_0000242,
Reduced sx -hormone binding protein level,High urine protein levels,HP_0000093,
Multiple skeletal anomalis,Anomaly of the testes,HP_0000035,
Fused cervicl vertebrae,Fused labia minora,HP_0000063,
Leukocytemigration defect,Genital defects,HP_0000078,
Irregular epiphysis of the proximal phalanx of the hallu,Proximal tubulopathy,HP_0000114,
Advanced ossifiation of carpal bones,Bossing of parietal bone,HP_0000242,
Aplasa of the vestibule,Abnormal morphology of the vestibule of the inner ear,HP_0011376,
Anti-myelin oligodendrocyte glycoprotein antibody poitivity,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
Bone marrow arrest at the promyelocytic tage,Bossing of parietal bone,HP_0000242,
Malabsorptin of Vitamin B12,Abnormality of vitamin B metabolism,HP_0004340,
Decreased specific antibody response topolysaccharide vaccine,Decreased function of male gonad,HP_0000026,
Abnomal CSF phenylalanine concentration,Elevated circulating growth hormone concentration,HP_0000845,
Focal aware hyperkineic seizure,Focal segmental glomerulosclerosis,HP_0000097,
Microtopia with identity,Microtropia with identity,HP_0031781,
Gastrointestinal arteriovenus malformation,Genitourinary tract malformation,HP_0000119,
Neonatal electro-clinical seizure with behaior arrest,"Anophthalmia, clinical",HP_0000528,
EEG with centrotemporal epileptiform discarges,EEG with irregular generalized spike and wave complexes,HP_0001326,
Lower limb spastcity,Abnormal lower lip morphology,HP_0000178,
Abnormality of the kne,Abnormality of body height,HP_0000002,
Onychoryposis of fingernail,Abnormal fingernail morphology,HP_0001231,
imb tremor,Tremor,HP_0001337,
Tongue telangiectaia,Abnormality of the tongue,HP_0000157,
Broadphalanx of the toes,Short fingers or toes,HP_0001156,
Left atrial,Asymmetry of right and left side of face,HP_0000324,
Refractory drug respone,Drug-sensitive hemolytic anemia,HP_0004817,
EEG with frontal epileptiform dischargs,Abnormality of the frontal region of the face,HP_0000290,
bnormality of depressor labii inferioris,Hypoplasia of depressor angula oris muscle,HP_0011333,
obsolte Decreased circulating aldosterone level,Decreased function of male gonad,HP_0000026,
Triangular shaped distal phalanx of te 2nd toe,Triangular mouth,HP_0000207,
Poor gross mtor coordination,Poor bladder function,HP_0000009,
Cervical platypondyly,Limited cervical range of motion,HP_0000466,
Hmothorax,,,-1.0
Sclerosi of 4th toe phalanx,Glomerular sclerosis,HP_0000096,
Foot mnodactyly,Penetrating foot ulcers,HP_0001026,
Hypoplstic philtrum,Abnormality of the philtrum,HP_0000288,
Subcotical heterotopia,Heterotopias/abnormal migration,HP_0002269,
Bronchialpapilloma,,,-1.0
Abnormal axial mscle morphology,Abnormality of body height,HP_0000002,
Cone-shaped epiphysis of theproximal phalanx of the 2nd toe,Triangular shaped mouth,HP_0000207,
Triggered by an busive adult,Delayed eruption of adult teeth,HP_0000696,
Salmonella oteomyelitis,Salmonella osteomyelitis,HP_0005661,
Congenital hypertrohy of retinal pigment epithelium,Abnormal retinal morphology,HP_0000479,
Neurenteri cyst,Renal cyst,HP_0000107,
Ostelytic defects of the phalanges of the hallux,Genital defects,HP_0000078,
Episodc pain,Pain of muscles of mastication,HP_0000211,
Increased C-pptide level,Increased post-void residual urine volume,HP_0000016,
Increased CSF proein concentration,Increased post-void residual urine volume,HP_0000016,
Gordon refle,Gordon reflex,HP_0030181,
Small epiphysis of the disal phalanx of the 5th finger,Small uterus,HP_0000013,
Elevated urinary henylpyruvic acid level,Recurrent urinary tract infections,HP_0000010,
Labial hemngioma,Labial hypertrophy,HP_0000065,
Abnormal rythrocyte adenosine triphosphate concentration,Abnormality of body height,HP_0000002,
Anterior lentionus,Abnormality of the anterior fontanelle,HP_0000236,
Brod distal hallux,Absent distal interphalangeal creases,HP_0001032,
Occpital encephalocele,Encephalocele,HP_0002084,
Neurophilic urticarial dermatosis,Urticarial plaque,HP_0030351,
Acidois,,,-1.0
Connectiv tissue nevi,Oral soft tissue hyperplasia,HP_0000212,
EEG with occpital focal spikes,Focal segmental glomerulosclerosis,HP_0000097,
Monoclonalimmunoglobulin M proteinemia,Monoclonal immunoglobulin M proteinemia,HP_0005508,
Abnormal large intestie morphology,Abnormality of body height,HP_0000002,
Aplasia/Hypoplasia of finges,Hypoplasia of the uterus,HP_0000013,
Abnormal amygala morphology,Abnormality of body height,HP_0000002,
Meconium xenbiotic,Meconium ileus,HP_0004401,
Autommunity,,,-1.0
Anormality of the epiphysis of the femoral head,Abnormality of head or neck,HP_0000152,
Exercise-induced U wave inersion,Warfarin-induced skin necrosis,HP_0001038,
Delayed closure of th anterior fontanelle,Abnormality of the fontanelles or cranial sutures,HP_0000235,
Smal epiphysis of the middle phalanx of the 2nd toe,Abnormality of the middle ear,HP_0000370,
Anphylactic shock,Cardiogenic shock,HP_0030149,
Small distal femoral epphysis,Small uterus,HP_0000013,
Osteopoiilosis,,,-1.0
yperpigmented nevi,Melanocytic nevi,HP_0000995,
Hypermetric saccade,Slow saccadic eye movements,HP_0000514,
Urocanicaciduria,,,-1.0
Renal intratubular csts,Multicystic renal dysplasia,HP_0000003,
Anti-endomysial antibody positiity,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
arus deformity of humeral neck,Abnormality of head or neck,HP_0000152,
Hand imple,Persistent blue color of hands or feet,HP_0001063,
Non-Hdgkin lymphoma,Atypical nevi in non-sun exposed areas,HP_0001074,
Axillay and groin hyperpigmentation and hypopigmentation,Hyperpigmentation of the skin,HP_0000953,
Thyroid heiagenesis,Abnormality of the thyroid gland,HP_0000820,
Pumonary necrosis,Warfarin-induced skin necrosis,HP_0001038,
Bulging of the costochondral juction,Anterior bulging of the globe,HP_0000520,
Deceased circulating GABA concentration,Increased circulating gonadotropin level,HP_0000837,
Dilataion of Inferior mesenteric artery,Abnormal retinal artery morphology,HP_0000630,
Decreased post-bronchodilator forced vital capacit,Increased post-void residual urine volume,HP_0000016,
Clous,,,-1.0
Bullet-shaped 1st metataral,Triangular shaped mouth,HP_0000207,
Myofibrmatosis,,,-1.0
Opacification of the corneal sroma,Corneal abnormalities,HP_0000481,
Elevated circlating palmitoleylcarnitine concentration,Elevated palate,HP_0000218,
Perioral erythea,Perioral hyperpigmentation,HP_0010802,
Congenital nonbullous ichthyosiform eythroderma,obsolete Congenital strabismus,HP_0000487,
Abnormal proportion of memory Bcells,Abnormality of body height,HP_0000002,
Increased circulating N-acetylaspartic aid concentration,Increased post-void residual urine volume,HP_0000016,
Spinal cord psterior columns myelin loss,Loss of bladder control,HP_0000020,
Abnormality of he plantar skin of foot,Abnormality of body height,HP_0000002,
Focal motor seizure with paresis/paalysis,Focal segmental glomerulosclerosis,HP_0000097,
Droolng,,,-1.0
Parahyroid dysgenesis,Gonadal dysgenesis,HP_0000133,
Abent distal interphalangeal creases,Single transverse palmar crease,HP_0000954,
Beaking of vertbral bodies,Abnormality of body height,HP_0000002,
Urachus fitula,Abnormality of the urachus,HP_0010478,
obolete Thin anteverted nares,Thin upper lip vermilion,HP_0000219,
Increased hepatitis  virus antibody level,Increased post-void residual urine volume,HP_0000016,
Cavitating plmonary nodule,Gingival fibrous nodules,HP_0000169,
Abnormalit of chemokine secretion,Absent tear secretion,HP_0000522,
Deep cerebral white matterhyperintensities,Deep set eye,HP_0000490,
Digital,Hyperextensible digits,HP_0001187,
Pointed cin,Pointed chin,HP_0000307,
Radially deviatedwrists,Radial hypoplasia,HP_0002984,
Morphological abnormality of te nerves of the inner ear,Abnormality of body height,HP_0000002,
Upper extremity joint dslocation,Median cleft upper lip,HP_0000161,
Agenesis of permanent axillary lateral incisor,Renal agenesis,HP_0000104,
Hyperimidodieptiduria,,,-1.0
Abnormal putaen morphology,Abnormality of body height,HP_0000002,
ctopic ossification,Delayed ossification of carpal bones,HP_0001216,
Multiflagellar spematozoa,Multiflagellar spermatozoa,HP_0034309,
Abnormality of secondary sexua hair,Abnormality of body height,HP_0000002,
ncreased number of skin folds,Thickened facial skin with coarse facial features,HP_0000280,
Large jont dislocations,Large testicles,HP_0000053,
Rectilinear intracellular ccumulation of autofluorescent lipopigment storage material,Increased neuronal autofluorescent lipopigment,HP_0002074,
Broad distal phalanx of the 5th finer,Broad mouth,HP_0000154,
Anorectal anomal,Anorectal anomaly,HP_0012732,
Hypeplastic callus formation,Abnormal formation of the hip,HP_0001385,
Weakness of orbicularis ouli muscle,Pain of muscles of mastication,HP_0000211,
Brachioradialis aeflexia,Brachioradialis hyporeflexia,HP_0033202,
Tyrosinuia,,,-1.0
Osteolytic defects of the middle phalanx of the 3r finger,Genital defects,HP_0000078,
Decreased SF,Decreased function of male gonad,HP_0000026,
Curl eyelashes,Abnormal eyelashes,HP_0000499,
Baanitis,,,-1.0
yperactive patellar reflex,White pupillary reflex,HP_0000555,
Partial duplication of he distal phalanx of the 2nd toe,Ureteral duplication,HP_0000073,
Flatdistal femoral epiphysis,Hyperplasia of the femoral trochanters,HP_0002822,
Paent foramen ovale,Oval face,HP_0000300,
Absent midle phalanx of 3rd finger,Absent sperm in semen,HP_0000027,
Poitive urine cannabinoid test,Increased post-void residual urine volume,HP_0000016,
Vaginal bleeding durng sex,Underdeveloped vaginal lips,HP_0000059,
Tessier numer 30 facial cleft,Cleft of scrotum,HP_0000048,
Against the ule astigmatism,Astigmatism,HP_0000483,
Decreasd circulating IgA level,High urine protein levels,HP_0000093,
ulmonary opacity,Lens opacities,HP_0000518,
Histry of bone marrow transplant,Bossing of parietal bone,HP_0000242,
Focal aware motor seizure with negativemyoclonus,Focal segmental glomerulosclerosis,HP_0000097,
Retina peau d'orange,Abnormal retina,HP_0000479,
Abnormality of hai pigmentation,Abnormality of body height,HP_0000002,
Exogenous lipod pneumonia,Pneumonia,HP_0002090,
Eleated urine 3-hydroxyglutaric level,Increased post-void residual urine volume,HP_0000016,
Short metaarsal,Short penis,HP_0000054,
Hypoplstic right heart,Asymmetry of right and left side of face,HP_0000324,
Execise induced anaphylaxis,Warfarin-induced skin necrosis,HP_0001038,
Vasculits,,,-1.0
Anormality of frontal sinus,Abnormal paranasal sinus morphology,HP_0000245,
Small epiphysis of the middle phalanx of the5th toe,Small uterus,HP_0000013,
Aplasia/Hypoplaia of the musculature of the pelvis,Renal aplasia,HP_0000104,
Artic dissection,obsolete Dissecting aortic dilatation,HP_0002622,
Lipomelomeningocele,,,-1.0
Neuronal/glioneronal neoplasm of the central nervous system,Lack of bladder control due to nervous system injury,HP_0000011,
Tardiv dyskinesia,Orofacial dyskinesia,HP_0002310,
Beta-alaniuria,"Elevated proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells",HP_0002851,
Shortene PR interval,Shortening of upper lip,HP_0000188,
Supernumerary ibs,Supernumerary kidney,HP_0000075,
Conenital mitral stenosis,Ureteral stenosis,HP_0000071,
Abnormal CSF branched chin amino acid concentration,Abnormality of body height,HP_0000002,
Type 3 congenital pulmonar airway malformation,Autosomal dominant type,HP_0000006,
Abnorma oblique muscle physiology,Abnormality of reproductive system physiology,HP_0000080,
Epitaxis,,,-1.0
Abnormal full-fiel electroretinogram,Abnormality of body height,HP_0000002,
Best corrected visualacuity 0.4 LogMAR,Anaemia corrected by uridylic acid and cytidylic acid,HP_0003339,
Urthral fistula,Rectovaginal fistula,HP_0000143,
Hypoplasia of the lower eyelid,Hypoplasia of the uterus,HP_0000013,
Patyspondyly,,,-1.0
Moderat global developmental delay,Delayed cranial suture closure,HP_0000270,
Frontal upswep of hair,Abnormality of the frontal region of the face,HP_0000290,
Abnormal Z discmorphology,Abnormality of body height,HP_0000002,
Hdroa vacciniforme,Hydroa vacciniforme,HP_0032381,
Increased susceptibility to spontneous sister chromatid exchange,Increased post-void residual urine volume,HP_0000016,
Renal sodium wasing,Multicystic renal dysplasia,HP_0000003,
Grae V vesicoureteral reflux,Vesicoureteral reflux,HP_0000076,
Abnormal latelet ATP dense granule secretion,Abnormality of body height,HP_0000002,
Spina biida,Spina bifida,HP_0002414,
10-minute APGAR sore of 1,Mouth sore,HP_0000155,
Elbowdislocation,,,-1.0
Shoulder dislocatin,Narrow shoulders,HP_0000774,
Abnrmal B cell proliferation,Renal tubular cell atrophy,HP_0000092,
Lowself esteem,Low self-esteem,HP_0031469,
Decreased hemoglobin concenration,Decreased function of male gonad,HP_0000026,
Short middlephalanx of the 3rd toe,Short penis,HP_0000054,
"Triggered by poison vy, poson oak, or sumac",Trigger finger,HP_0012276,
Low urinary cyclic AMP response to PTH administratin,Recurrent urinary tract infections,HP_0000010,
Exogenos androgen exposure,Androgen insufficiency,HP_0008226,
Vitelliform-like retinal lesion,Doll-like facies,HP_0000295,
Anormality of the distal phalanx of the 4th finger,Absent distal interphalangeal creases,HP_0001032,
Abnormal venticular myocardium morphology,Abnormality of body height,HP_0000002,
Aortic medial fibrosi,Renal glomerular fibrosis,HP_0000096,
Progressve spastic paraparesis,Spasticity,HP_0001257,
Aplasia/Hypoplasia of the halanges of the 3rd toe,Hypoplasia of the uterus,HP_0000013,
Sudden loss of viual acuity,Loss of bladder control,HP_0000020,
Elevated urinary collagen degradaton products,Recurrent urinary tract infections,HP_0000010,
Neoplas of the eye,Eye folds,HP_0000286,
Status epilepticuswith prominent motor symptoms,Prominent lower lip,HP_0000179,
